customerID	atm_trn_cnt_1	atm_trn_cnt	bt_trn_cnt_1	bt_trn_cnt	chq_trn_cnt_1	chq_trn_cnt	cc_trn_cnt_1	cc_trn_cnt	elt_trn_cnt_1	elt_trn_cnt	ht_trn_cnt_1	ht_trn_cnt	it_trn_cnt	it_trn_cnt_1	pos_trn_cnt_1	pos_trn_cnt	trd_trn_cnt_1	trd_trn_cnt	cc_clos	acc_credit	acc_funds	arrear_ind	cc_appr_amt	cc_avg_bal	cc_avg_bal_1	cc_min_bal	chq_acc_ind	cust_age	days_brtday	cc_ea_open_mth	sa_ea_open_mth	tr_ea_open_mth	enq_trn_cnt	equity_amt	gender	recency	fol_l_clos_mth	fol_l_open_mth	reject	sa_la_clos_mth	sa_la_open_mth	tr_la_clos_mth	tr_la_open_mth	cust_class	dep_max_amt	ch_addr	ch_marital	npv_savings	npv_trans	depos_count	joint_acc_cnt	prod_count	sav_acc_count	tra_acc_count	wthdr_count	avg_bal	title	eqity_secur	rel_age	sav_avg_bal_1	sav_avg_bal	avg_bal_1	npv_total	tra_avg_bal_1	tra_avg_bal	tr_min_bal	tra_auth_no	tra_auth_yes	call_enq_cnt	call_trn_cnt_1	call_trn_cnt	Change_In_ATM_TR
2422415	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	3000	3781.17	N	3000	0.78	0	0.78	N	46	222	166	-1	156	0	0.78	M	94	32	187	-1	-1	-1	-1	156	29	500	-1	-1	0	-51	4	1	2	0	1	2	659.84	MR	0	184	0	0	657	-62.43	657	659.06	384.46	-1	-1	0	0	0	
2821023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	N	2000	0	0	0	N	33	97	77	-1	147	0	0	F	77	-1	-1	-1	-1	-1	15	147	12	0	-1	-1	0	0	0	0	1	0	0	0	0	MS	0	145	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
2771718	10	6	1	3	0	0	26	0	10	12	0	0	0	0	10	6	1	3	0	1000	52772.81	N	2000	0.61	17	0.61	N	28	250	36	34	133	0	0.61	M	34	99	113	-1	-1	34	22	79	11	3200	-1	-1	348	702	5	0	3	1	1	15	50731.61	MR	0	131	13852	13877.38	50710	1028.54	36832	36853.62	33879.83	-1	-1	0	0	0	-40
5060713	10	7	40	0	0	0	33	0	23	11	4	40	3	10	10	4	40	0	0	6200	6254.3	N	2000	-429.64	-455	-374.55	N	43	273	5	-1	91	35	-2657.37	M	5	-1	22	-1	-1	-1	-1	91	6	369.3	-1	5	0	-130.51	5	1	3	0	1	12	-2664.84	MR	0	89	0	0	-2654	-224.05	178	171.04	54.3	-1	-1	0	40	0	-30
233518	10	1	7	4	10	4	0	0	11	2	0	0	0	0	1	1	10	8	0	10000	38547.53	N	10000	0	5	0	Y	36	305	125	-1	146	0	0	F	4	3	4	-1	-1	-1	-1	37	31	1167.95	-1	4	0	774.9	9	0	2	0	2	10	26615.36	UNKNOWN	0	143	0	0	26596	763.47	26592	26615.36	24688.59	-1	-1	0	0	0	-90
3826010	3	10	10	1	0	0	2	12	14	29	21	36	0	0	10	7	10	1	0	16000	16484.66	N	6000	-2887.76	-2902	-1538.35	N	23	293	10	45	103	20	-12866.28	F	3	10	3	-1	-1	45	10	43	15	995.81	-1	-1	-2	-94.13	7	0	4	1	1	27	-12057.99	MISS	0	101	38	19.89	-12080	900.37	423	428.08	-10.68	22	5	0	10	0	233.33333333
485611	0	0	11	0	0	0	10	2	10	2	0	0	0	0	0	0	11	0	0	1000	1000	N	2000	-167.67	-152	-92.02	N	33	360	116	-1	-1	0	-175.48	M	116	-1	-1	-1	-1	-1	-1	-1	34	0	-1	-1	0	0	0	1	1	0	0	2	-167.67	UNKNOWN	0	114	0	0	-152	-11.43	0	0	0	-1	-1	0	0	0	
182113	10	3	2	1	3	4	10	3	10	6	0	0	0	0	0	0	5	5	0	87000	87029.38	N	2000	-206.71	-219	-96.95	Y	39	161	79	-1	3	0	-84455.24	M	3	-1	-1	-1	-1	-1	-1	3	3	346.9	-1	-1	0	-288.37	7	3	3	0	1	11	-83951.54	UNKNOWN	0	77	0	0	-83967	1535.2	-27	22.93	19.38	-1	-1	0	0	0	-70
2710116	11	0	9	0	0	0	10	0	2	0	10	1	0	0	0	0	9	0	0	500	500	N	2000	-75.1	-52	-27	N	34	60	60	102	-1	0	-27	M	60	-1	-1	74	10	102	-1	-1	4	50	-1	-1	0	0	1	0	1	0	0	0	-75.1	MR	0	100	0	0	-52	-11.43	0	0	0	-1	-1	0	0	0	-100
4772481	17	3	6	2	0	0	10	5	26	9	0	0	0	0	21	1	6	2	0	2000	4186.81	N	2000	-1312.04	-1330	-696.39	N	42	268	62	-1	140	0	-1325.86	M	62	26	78	-1	-1	-1	-1	103	26	1400	-1	-1	0	7.9	2	2	2	0	2	7	921.66	MR	0	137	0	0	914	45.9	2245	2233.7	2186.81	-1	-1	0	0	0	-82.35294118
1139084	5	3	10	2	0	0	10	8	14	14	0	0	0	0	13	3	10	2	0	6000	16997.56	N	6000	-260.57	-257	0.52	N	22	67	11	53	114	0	-571.06	F	11	-1	-1	-1	30	53	-1	114	0	821.95	-1	-1	0	327	3	0	2	0	1	14	10280.7	MISS	0	112	0	0	10260	200.96	10521	10541.27	9893.98	-1	-1	0	0	0	-40
1458914	1	4	6	0	10	2	37	19	44	26	10	10	0	10	16	3	1	2	0	74000	74000	N	4000	-1131.49	-1123	-488.63	Y	40	288	29	-1	-1	9	-34887.37	M	29	-1	-1	-1	-1	-1	-1	-1	34	1137.09	-1	-1	0	0	12	1	2	0	0	32	-35119.75	UNKNOWN	0	44	0	0	-35108	1184.28	0	0	0	-1	-1	0	0	0	300
2518007	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	81500	82167.98	N	2500	1.44	18	1.55	N	44	307	130	-1	201	0	143677.03	M	74	-1	74	-1	-1	-1	27	187	4	315	-1	-1	0	-51	2	0	3	0	1	0	-65794.32	MR	0.68	198	0	0	-65776	180.57	673	692.17	424.93	73	7	0	0	0	
362518	7	7	10	3	0	0	2	5	12	13	0	0	0	0	4	1	10	3	0	1000	1198.37	N	2000	-939.12	-960	-848.75	N	35	162	16	-1	116	0	-956.21	M	16	-1	-1	-1	-1	-1	-1	116	36	537.4	-1	-1	0	-51	5	0	2	0	1	13	-699.95	UNKNOWN	0	114	0	0	-719	-41.36	230	239.17	6.92	-1	-1	0	0	0	0
3149811	0	0	10	1	0	0	10	1	10	1	0	0	0	0	0	0	10	1	0	2000	2000	N	2000	-175.73	-196	-12.73	N	32	304	57	-1	-1	0	-12.73	F	57	-1	-1	-1	-1	-1	-1	-1	19	250	-1	-1	0	0	1	0	1	0	0	1	-175.73	MS	0	56	0	0	-196	-11.43	0	0	0	-1	-1	0	0	0	
411316	20	5	11	0	20	0	4	1	20	6	0	0	0	0	1	0	17	0	0	500	3886.25	N	2000	-379.81	-392	-351.97	Y	43	29	107	-1	158	0	-356.74	F	107	-1	-1	-1	-1	-1	-1	158	14	1785.35	-1	-1	0	104	7	0	2	0	1	10	3143.66	UNKNOWN	0	155	0	0	3139	92.57	3520	3523.47	1943.45	-1	-1	0	0	0	-75
3818916	0	0	9	0	0	0	5	0	5	2	10	4	0	0	0	0	9	0	0	4000	4000	N	4000	-1144.66	-1157	-286.9	N	48	43	171	-1	-1	4	-286.9	F	171	-1	-1	-1	-1	-1	-1	-1	0	1000	-1	-1	0	0	2	0	1	0	0	0	-1144.66	MRS	0	168	0	0	-1157	38	0	0	0	-1	-1	1	10	0	
4918217	12	2	9	0	0	0	0	0	20	4	10	0	0	0	16	2	9	0	0	0	0.02	N	2000	0	0	0	N	21	140	6	-1	9	0	0	F	6	-1	-1	4	-1	-1	6	6	0	341.2	6	7	0	-288.37	2	0	1	0	1	4	11.63	MISS	0	8	0	0	5	-288.37	5	11.63	0	-1	-1	0	10	0	-83.33333333
4802219	10	8	22	8	18	4	7	6	4	14	24	7	0	0	9	0	32	12	0	238900	254327.84	N	3000	-364.82	-346	289.84	Y	46	254	36	-1	138	0	100803.66	F	28	26	28	-1	-1	-1	-1	70	11	8000	-1	-1	0	468.88	10	1	3	0	4	23	-207124.21	MRS	0.32	136	0	0	-207120	2362.81	8260	8263.34	3075.39	26	7	0	17	0	-20
4752914	10	16	1	0	0	0	10	10	18	32	10	8	0	0	10	6	1	0	0	194000	194000	N	4000	-3923.43	-3958	-2810.6	N	45	146	4	-1	44	5	-194073.9	M	4	4	4	-1	-1	-1	6	44	12	1150.52	-1	-1	0	0	6	1	2	0	0	36	-193385.41	MR	0	43	0	0	-193409	5177.64	0	0	0	-1	-1	5	10	0	60
2255631	16	7	10	3	10	8	2	1	14	12	0	0	0	0	10	4	10	11	0	3000	4172.05	N	3000	-107.25	-106	-71.93	Y	42	291	111	-1	82	0	-73.27	M	82	101	143	-1	-1	-1	-1	82	6	798.2	-1	-1	0	23.52	8	1	2	0	1	23	901.98	MR	0	140	0	0	896	12.09	1000	1009.23	398.25	-1	-1	0	0	0	-56.25
2066617	10	0	9	3	8	5	0	4	0	10	11	23	0	0	10	6	13	8	0	165500	166158.37	N	2500	-655.13	-649	-361.31	Y	50	303	73	-1	72	18	65505.84	F	72	-1	74	-1	-1	-1	-1	72	6	940	-1	-1	0	-186.82	7	1	4	0	1	24	-115356.02	MRS	0.36	116	0	0	-115357	371.43	921	904.52	408.37	-1	-1	0	6	0	-100
737619	19	0	23	2	14	0	16	0	22	0	0	0	0	0	23	0	22	2	1	0	1236.88	N	2000	0	24	0	N	27	225	64	21	190	0	0	F	21	23	48	-1	4	21	3	54	6	200	-1	-1	0	1.5	1	0	1	0	1	3	1844.56	MRS	0	187	100	0	1864	1.5	1865	1844.56	1236.88	-1	-1	0	0	0	-100
4443014	0	0	0	0	0	0	10	5	10	5	14	0	0	0	0	0	0	0	0	1500	1500	Y	2000	-1200.03	-1216	-1021.67	N	47	53	84	-1	-1	0	-1516.19	F	84	-1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	0	0	0	0	1	0	0	5	-1200.03	MRS	0	82	0	0	-1216	38	0	0	0	-1	-1	0	14	0	
1432815	0	0	1	1	0	0	12	3	12	3	0	0	0	0	0	0	1	1	0	2000	2000	N	2000	-447.55	-447	-25.38	N	0	-1	194	-1	-1	0	-308	F	194	-1	-1	-1	-1	-1	-1	-1	36	748.91	-1	-1	0	0	1	1	1	0	0	3	-447.55	UNKNOWN	0	190	0	0	-447	-11.43	0	0	0	-1	-1	0	0	0	
1362015	0	0	16	0	0	0	10	5	10	5	0	0	0	0	0	0	16	0	0	1500	1500	Y	2000	-1358.64	-1377	-1326.65	N	28	224	103	23	-1	0	-1395.41	F	23	-1	-1	-1	13	23	-1	-1	27	50	4	-1	0	0	2	0	1	0	0	3	-1358.64	UNKNOWN	0	101	0	0	-1377	5.5	0	0	0	-1	-1	0	0	0	
459517	14	0	10	1	10	1	10	1	10	1	0	0	0	0	0	0	10	2	0	3000	6067.58	N	3000	-6.12	-6	0	Y	32	94	132	-1	171	0	-37.22	M	2	-1	-1	-1	-1	-1	2	2	0	1606.8	-1	-1	0	733.09	1	1	2	0	2	2	4455.55	UNKNOWN	0	168	0	0	4439	721.66	4445	4461.67	3067.58	2	2	0	0	0	-100
4298018	0	0	10	0	19	0	14	0	22	0	10	3	0	0	24	0	10	0	0	1000	4793.74	N	2000	-110.91	-126	0	N	51	65	72	51	92	1	0	F	51	4	92	-1	-1	51	2	92	25	215.38	-1	-1	-2	0	0	0	2	1	0	0	3793.2	MRS	0	91	3910	3904.11	3816	-13.43	29	0	0	-1	2	0	10	0	
4666516	6	6	3	2	11	0	9	0	12	11	0	0	0	0	2	5	9	2	0	9000	10328.71	N	2000	-0.75	12	1.11	Y	49	179	104	30	106	0	-4635.5	M	12	-1	12	-1	-1	30	-1	106	0	1319.46	-1	-1	-2	-94.13	6	1	4	1	1	14	-2762.44	MR	0	103	1517	1497.4	-2744	-114.52	460	455.02	24.4	12	5	0	0	0	0
2571317	0	0	10	7	0	0	10	8	10	11	0	0	0	0	10	3	10	7	0	1000	13499.41	N	2000	-36.37	-17	59.42	N	39	152	62	-1	90	0	-41.95	M	24	10	24	-1	-1	-1	-1	90	0	1290.65	-1	-1	0	909.6	6	1	2	0	1	12	12063.49	MR	0	88	0	0	12071	898.17	12104	12099.86	11510.03	-1	-1	0	0	0	
4320617	21	4	10	1	10	6	10	3	9	13	3	18	2	10	10	6	10	7	0	500	521	N	2000	-157.72	-140	-81.61	Y	45	257	8	-1	95	14	-218.47	F	8	-1	-1	-1	-1	-1	-1	95	18	1446	-1	8	0	-130.51	5	0	2	0	1	19	203.29	MRS	0	93	0	0	217	-256.55	352	361.01	2.79	-1	-1	0	13	0	-80.95238095
5007769	10	1	10	4	0	0	10	27	11	28	10	0	0	0	0	0	10	4	0	421599	421599	Y	4000	-1727.45	-1752	-581.61	N	34	125	4	-1	-1	0	-96521.17	M	4	-1	4	-1	-1	-1	-1	-1	0	3664.9	-1	-1	0	0	6	1	3	0	0	33	-309831.16	MR	-0.44	6	0	0	-309854	4480.53	0	0	0	-1	-1	0	10	0	-90
1268512	10	2	5	2	0	0	10	9	10	11	10	3	0	0	0	0	5	2	0	3000	3010	N	3000	-1693.12	-1674	-1050.73	N	34	193	111	-1	0	3	-1759.05	F	0	-1	-1	-1	-1	-1	-1	0	6	585	-1	-1	0	-288.37	4	0	2	0	1	9	-1692.8	MS	0	109	0	0	-1673	-250.37	0	0.32	10	-1	-1	0	0	0	-80
2956311	0	0	8	2	0	0	10	3	10	3	0	0	0	0	0	0	8	2	0	1500	1500	N	2000	-369.48	-391	-302.49	N	32	3	23	-1	-1	0	-374.33	M	23	-1	-1	-1	-1	-1	-1	-1	36	60	-1	-1	0	0	3	0	1	0	0	2	-369.48	MR	0	22	0	0	-391	-30.28	0	0	0	-1	-1	0	0	0	
5006011	17	0	23	0	0	0	3	0	5	1	0	0	0	0	0	0	23	0	0	2000	2000	N	2000	-1863.37	-1886	-1853.5	N	20	119	8	-1	-1	0	-1874.29	M	8	-1	-1	-1	-1	-1	-1	-1	9	60	-1	-1	0	0	1	0	1	0	0	0	-1863.37	UNKNOWN	0	7	0	0	-1886	53.85	0	0	0	-1	-1	0	0	0	-100
2936417	9	0	7	0	0	0	9	13	11	22	10	9	0	0	1	1	7	0	0	54050	57848.87	N	2000	-207.32	-216	0	N	34	221	19	-1	20	5	7594.06	F	19	-1	21	-1	-1	-1	-1	20	3	627.89	-1	-1	0	749.62	6	1	3	0	1	18	-48078.54	MS	0.13	20	0	0	-48081	1791.83	4033	4031.01	3497.86	-1	-1	0	23	0	-100
1345712	19	4	10	0	8	2	32	27	38	39	0	0	0	0	10	8	4	2	0	83000	83000	N	3000	-1732.87	-1741	-807.78	Y	42	365	19	-1	-1	0	-71001.74	M	19	18	72	-1	-1	-1	-1	-1	37	1873.2	-1	-1	0	0	7	1	2	0	0	42	-70305.16	UNKNOWN	0	72	0	0	-70288	1943.92	0	0	0	-1	-1	0	0	0	-78.94736842
2260618	0	0	13	0	0	0	14	0	14	0	0	0	0	0	0	0	13	0	0	1000	1000	N	2000	-885.96	-863	-876.66	N	35	350	116	-1	-1	0	-888.19	M	116	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	0	0	1	0	0	0	-885.96	MR	0	114	0	0	-863	2.75	0	0	0	-1	-1	0	0	0	
4524898	23	15	11	0	10	8	63	64	88	89	0	0	0	0	2	10	7	8	0	84000	84000	N	4000	-1911.58	-1898	-1048.7	Y	34	243	13	-1	-1	0	-69520.32	M	13	46	70	-1	-1	-1	-1	-1	8	1660.89	-1	-1	0	0	10	1	2	0	0	101	-68409.01	MR	0	13	0	0	-68392	3841.21	0	0	0	-1	-1	0	0	0	-34.7826087
294911	10	1	14	8	0	0	0	0	14	18	0	0	0	0	10	17	14	8	0	19500	19544.09	N	2000	-1493.88	-1503	-1447.02	N	44	334	218	-1	71	0	83524.7	F	13	-1	13	-1	-1	-1	-1	71	28	1185.1	-1	-1	0	-186.82	4	1	3	0	1	30	-19001.91	UNKNOWN	0.81	214	0	0	-19013	-987.94	480	491.17	44.09	10	-1	0	0	0	-90
3958219	7	2	10	2	0	0	16	1	14	3	0	0	0	0	0	0	10	2	0	3000	3000	Y	3000	-3026.55	-3039	-2779.72	N	26	322	24	-1	130	0	-3045.9	M	24	-1	-1	-1	-1	-1	-1	130	13	300	-1	3	0	-51	2	1	2	0	1	3	-3026.55	MR	0	23	0	0	-3039	801.48	0	0	0	-1	-1	0	0	0	-71.42857143
184815	8	3	2	5	12	0	10	0	29	25	0	0	0	0	25	22	9	5	0	2500	2608.19	N	2500	-7.54	12	0.04	N	52	296	73	-1	135	0	0.04	F	73	-1	-1	-1	-1	-1	-1	135	36	1177.54	-1	-1	0	-51	4	1	2	0	1	29	880.74	UNKNOWN	0	133	0	0	888	-62.43	873	888.28	6.88	-1	-1	0	0	0	-62.5
547019	12	13	5	4	0	0	35	29	56	51	0	4	0	0	14	9	5	4	0	107500	107500	N	2000	-1036.23	-1033	635.08	N	31	245	9	-1	-1	2	-95773.89	M	9	-1	10	-1	-1	-1	-1	-1	9	11634.64	-1	-1	0	0	3	1	2	0	0	54	-94197.31	UNKNOWN	0	13	0	0	-94206	3841.21	0	0	0	-1	-1	0	10	0	8.3333333333
1187511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	2000	N	2000	0	0	0	N	36	57	127	-1	161	0	0	F	127	-1	-1	-1	-1	-1	8	161	3	0	-1	-1	0	0	0	0	1	0	0	0	0	MRS	0	159	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
2748718	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	85425.45	N	2000	0	0	0	N	34	300	151	10	175	0	0	F	10	-1	-1	-1	-1	10	10	175	2	1367.2	-1	-1	2568.76	0	3	0	1	1	0	2	84115.79	MISS	0	172	84098	84115.79	84098	2568.76	0	0	0	-1	-1	0	0	0	
825512	6	3	2	3	10	3	23	15	27	20	0	0	0	0	10	2	1	6	0	3000	17491.03	N	3000	-2176.13	-2197	-1048.63	Y	40	148	30	59	116	0	-1048.63	F	30	-1	-1	-1	-1	59	-1	116	12	11261.68	-1	-1	348	304.5	7	1	3	1	1	23	17984.35	MRS	0	114	10781	10798.64	17960	1011.51	9354	9361.84	1609.51	-1	-1	0	0	0	-50
489051	0	0	10	2	0	0	20	3	20	3	0	0	0	0	0	0	10	2	0	5000	5000	N	5000	-5001.67	-5016	-4899.1	N	49	84	12	-1	13	0	-5051.14	M	12	-1	-1	-1	-1	-1	8	13	8	150	-1	-1	0	0	1	1	1	0	0	4	-5001.67	UNKNOWN	0	12	0	0	-5016	1014.68	0	0	0	-1	-1	0	0	0	
5041412	0	0	1	1	0	0	107	7	107	7	0	0	0	0	0	0	1	1	0	1000	1000	N	2000	-860.16	-893	-696.6	N	53	156	4	-1	-1	0	-937.45	M	4	-1	-1	-1	-1	-1	-1	-1	11	314.53	4	-1	0	0	1	1	1	0	0	7	-860.16	UNKNOWN	0	1	0	0	-893	-74.45	0	0	0	-1	-1	0	0	0	
2975510	10	8	10	14	0	0	0	0	16	28	0	0	0	0	10	20	10	14	0	0	167.03	N	2000	0	0	0	N	21	98	8	-1	25	0	0	M	2	-1	-1	6	-1	-1	-1	2	37	563.2	-1	8	0	-529.42	5	0	1	0	2	30	126.53	MR	0	25	0	0	115	-529.42	115	126.53	18	-1	-1	0	0	0	-20
3867712	10	3	10	2	0	0	10	3	8	7	0	0	0	0	4	1	10	2	0	1000	1259.83	N	2000	-1072.17	-1070	-1028.02	N	24	355	27	-1	21	0	-1031.71	F	21	-1	-1	-1	-1	-1	-1	21	4	1186.56	-1	-1	0	-253.31	3	0	2	0	1	7	-856.82	MISS	0	26	0	0	-861	-179.03	205	215.35	-0.78	-1	-1	0	0	0	-70
1559115	12	2	10	2	0	0	7	2	20	9	10	3	0	0	16	5	10	2	0	500	1162.75	N	2000	-3.54	-7	4.9	N	27	332	110	-1	112	3	-35.33	M	110	-1	-1	-1	-1	-1	-1	112	0	2000	-1	-1	0	-51	3	0	2	0	1	13	541.37	UNKNOWN	0	110	0	0	536	-62.43	539	544.91	66.22	-1	-1	0	14	0	-83.33333333
13914	10	4	10	9	10	11	15	0	7	9	0	0	0	0	2	4	2	20	0	3000	6420.61	N	3000	-291.84	-298	-209.49	Y	43	322	137	-1	159	0	-209.49	M	137	73	156	-1	-1	-1	-1	159	11	4332	-1	-1	0	104	7	1	2	0	1	29	3623.76	MR	0	156	0	0	3606	92.57	3898	3915.6	2299	-1	-1	0	0	0	-60
4902418	3	3	11	2	0	0	6	0	2	3	0	0	0	0	10	0	11	2	0	1000	1623.85	N	2000	-315.07	-294	-262.17	N	32	59	20	-1	29	0	-262.17	M	8	-1	-1	-1	-1	-1	8	8	0	50	-1	7	0	74.88	2	1	2	0	1	3	889.43	MR	0	28	0	0	900	44.6	1214	1204.5	623.85	-1	-1	0	0	0	0
68411	19	5	10	6	0	0	0	0	23	10	0	0	0	0	17	5	10	6	0	1000	19328.21	N	2000	0	10	0	N	30	217	3	16	36	0	0	M	3	-1	-1	-1	-1	16	-1	36	0	2000	-1	3	656.87	-241.05	6	1	3	1	1	11	16385.39	MR	0	35	16182	16201.2	16367	289.78	196	184.19	6.96	-1	-1	0	0	0	-73.68421053
3421718	8	1	23	0	0	0	7	3	13	4	10	6	0	0	0	0	23	0	0	54500	54500	N	4500	-4412.08	-4417	-3947.68	Y	54	146	48	-1	-1	1	-54460.49	M	48	16	326	-1	-1	-1	-1	-1	12	550	-1	-1	0	0	1	1	2	0	0	5	-54296.9	MR	0	321	0	0	-54310	1412	0	0	0	-1	-1	0	18	0	-87.5
1905013	28	15	20	0	0	0	9	0	29	21	0	0	0	0	10	6	20	0	0	116000	116575.62	Y	2000	-1006.19	-1024	-993.35	N	31	76	80	-1	130	0	26316.93	M	80	-1	80	-1	-1	-1	31	80	0	1645.1	-1	-1	0	-51	6	0	3	0	1	24	-102552.84	MR	0.2	127	0	0	-102530	510	503	495.3	5.62	78	8	0	0	0	-46.42857143
140010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	5001.84	N	5000	1.84	1	1.84	N	49	92	269	-1	-1	0	1.84	M	269	-1	-1	-1	-1	-1	-1	-1	14	0	-1	-1	0	0	0	0	1	0	0	0	1.84	UNKNOWN	0	264	0	0	1	-11.43	0	0	0	-1	-1	0	0	0	
2290014	10	6	10	1	0	0	0	0	5	17	0	14	0	0	1	11	10	1	1	0	0	N	2000	0	0	0	N	28	291	30	22	12	14	0	M	3	-1	-1	1	7	22	-1	12	3	383.67	0	-1	0	-288.37	5	0	1	0	1	17	74.39	MR	0	21	0	0	74	-288.37	74	74.39	-7.87	-1	-1	0	0	0	-40
4554530	4	1	10	0	0	0	29	40	30	45	10	5	0	0	10	3	10	0	0	138000	138000	N	7000	-2512.72	-2497	-1205.39	N	28	41	24	-1	-1	3	-128593.66	M	13	13	13	-1	-1	-1	-1	-1	9	1777.93	-1	-1	0	0	10	1	2	0	0	48	-128674.67	MR	0	67	0	0	-128692	4280.03	0	0	0	-1	-1	0	18	0	-75
3718819	0	1	17	0	0	0	10	0	10	1	0	0	0	0	0	0	17	0	0	3000	67104.68	N	3000	0	14	0	N	44	321	129	-1	141	0	0	M	129	-1	-1	-1	-1	-1	-1	141	0	0	-1	-1	0	672	0	0	2	0	1	9	64628.1	MR	0	139	0	0	64611	660.57	64605	64628.1	64104.68	-1	-1	0	0	0	
2616516	15	12	10	3	0	0	7	2	15	27	10	12	0	0	1	13	10	3	0	1000	3999.58	N	2000	-748.4	-759	-506.26	N	26	19	10	-1	114	9	-652.26	M	3	13	49	-1	-1	-1	-1	3	10	4074	-1	10	0	-575.24	6	1	2	0	3	30	1401.37	MR	0	111	0	0	1389	-649.69	2142	2149.77	427.47	-1	-1	0	14	0	-20
1106414	0	0	2	6	0	0	20	2	20	2	0	0	0	0	0	0	2	6	0	1000	1023.15	N	2000	-1228.88	-1241	-1196.49	N	48	241	164	-1	210	0	-1229.79	F	34	-1	-1	-1	-1	-1	-1	34	34	371.9	-1	-1	0	-292.05	5	0	2	0	2	6	-1195.9	MRS	0	207	0	0	-1181	-254.05	49	32.98	17.24	-1	-1	0	0	0	
4382113	0	0	10	2	0	0	14	0	14	0	0	0	0	0	0	0	10	2	0	2000	2001.12	N	2000	-158.87	-144	1.12	N	34	148	114	-1	-1	0	1.12	M	94	36	94	-1	-1	-1	-1	-1	2	361.11	5	-1	0	0	2	0	1	0	0	0	-158.87	MR	0	112	0	0	-144	-11.43	0	0	0	-1	-1	0	0	0	
621215	19	0	22	2	16	0	16	0	15	0	8	0	0	0	7	0	23	2	0	10000	10000	N	5000	-2508.64	-2501	-2499.21	N	30	248	14	-1	-1	0	-5512.5	M	5	-1	5	-1	-1	-1	-1	-1	15	445.16	3	-1	0	0	2	1	2	0	0	0	-5691.66	MR	0	13	0	0	-5668	515.99	0	0	0	-1	-1	0	3	0	-100
65313	10	12	10	5	0	0	20	14	30	47	10	15	0	0	0	21	10	5	0	2000	3731.62	N	2000	16.12	31	835.73	N	27	279	27	-1	127	10	-810.89	M	4	-1	-1	-1	-1	-1	-1	4	15	1035	0	-1	0	888.09	8	1	2	0	2	51	6042.14	MR	0	124	0	0	6060	866.63	6010	6026.02	692.58	4	4	0	3	0	20
825219	10	3	1	0	10	0	0	0	10	3	0	0	0	0	0	0	0	0	0	2500	3767.27	N	2500	0	0	0	Y	54	53	122	17	207	0	0	F	17	-1	-1	-1	-1	17	-1	207	1	0	-1	-1	-2.35	-51	0	0	3	1	1	3	1284.78	MISS	0	204	759	776.62	1282	-64.78	526	508.16	490.65	-1	-1	0	0	0	-70
2393019	10	0	0	0	3	2	0	0	2	1	0	0	0	0	7	0	3	2	0	172000	172000	N	4000	-270.68	-287	0	Y	49	129	33	-1	-1	0	-42835.17	M	33	-1	-1	-1	-1	-1	-1	-1	36	2172.85	-1	-1	0	0	4	1	2	0	0	2	-42966.07	MR	0	33	0	0	-42972	1724.28	0	0	0	-1	-1	0	0	0	-100
2070314	0	0	0	0	0	0	10	1	10	1	0	0	0	0	0	0	0	0	0	2500	2500	N	2500	-1315.25	-1309	-1307	N	31	277	61	-1	135	0	-1391.8	F	61	-1	-1	-1	-1	-1	24	135	4	0	-1	-1	0	0	0	0	1	0	0	1	-1315.25	MISS	0	132	0	0	-1309	38	0	0	0	-1	-1	0	0	0	
2092913	0	0	0	0	0	0	10	1	10	1	0	0	0	0	0	0	0	0	0	6500	6948.87	N	6500	-22.44	-21	0.52	N	51	48	71	-1	77	0	-22.48	F	46	-1	-1	-1	-1	-1	-1	46	13	0.77	-1	-1	0	-387.33	0	1	2	0	2	1	425.34	MRS	0	75	0	0	426	-398.76	433	447.78	447.75	-1	-1	0	0	0	
4475816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	N	2000	0	0	0	N	35	262	163	-1	-1	0	0	F	163	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	0	0	0	0	1	0	0	0	0	MRS	0	160	0	0	0	-11.43	0	0	0	-1	-1	0	0	0	
993613	12	3	9	0	0	0	10	0	8	4	0	0	0	0	10	1	9	0	0	2000	3317.3	Y	2000	-5.07	-22	-5.05	N	48	89	169	-1	174	0	-5.11	F	144	115	144	-1	-1	-1	105	144	40	294.7	-1	-1	0	1.5	3	0	2	0	1	4	1281.75	MS	0	171	0	0	1260	-9.93	1266	1286.82	1222.91	-1	-1	0	0	0	-75
